0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,label
0.00022372380772139877,0.0,0.0,0.1630946546792984,0.08725228160619736,0.11342796683311462,0.3516938388347626,0.21276134252548218,0.5080767869949341,0.7217329740524292,0.06980182975530624,0.007159161847084761,0.00044744761544279754,0.0008948952308855951,0.00044744761544279754,0.0,0.0,0.0,0.0,0.00022372380772139877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18104257872666846,0.1283975189006008,0.23932689709271762,0.3524420215862962,1.0,2270.0,forest
0.0,0.0,0.00011411380546633154,0.14458219707012177,0.9894807934761047,0.0030810728203505278,0.0037657555658370256,0.00011411380546633154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09511770436194618,0.1521800230594897,0.07212972395736256,0.2513097103317514,1.0,1006.0,field
0.0,0.0,0.007783924695104361,0.21794989705085754,0.9755852222442627,0.024216653779149055,0.009143022820353508,0.0007413261337205768,0.00012355436047073454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327978375632263,0.15525572956674288,0.1869683171784169,0.34654623290297887,1.0,1739.0,field
0.006033672951161861,0.04280136898159981,0.11162295192480087,0.07824919372797012,0.17686203122138977,0.03488217294216156,0.014329973608255386,0.027905737981200218,0.011124584823846817,0.003959598019719124,0.001696970546618104,0.003959598019719124,0.005090911407023668,0.006033672951161861,0.0054680160246789455,0.005656568333506584,0.0069764344953000546,0.028848499059677124,0.8795964121818542,0.4136837124824524,0.007730643264949322,0.0030168364755809307,0.0015084182377904654,0.000565656810067594,0.0013198659289628267,0.000565656810067594,0.00037710455944761634,0.0007542091188952327,0.0007542091188952327,0.0009427614277228713,0.001696970546618104,0.0015084182377904654,0.10448825923915214,0.1387698141991168,0.1259164627885384,0.28792084734941537,1.0,1230.0,lake
0.022598763927817345,0.011411257088184357,0.044526275247335434,0.05593753233551979,0.14767508208751678,0.4712177813053131,0.7182379364967346,0.31638267636299133,0.3600139617919922,0.06891503930091858,0.0011187506606802344,0.0029087518341839314,0.0,0.0026850015856325626,0.0008950005285441875,0.0,0.0,0.00022375013213604689,0.0,0.0011187506606802344,0.0,0.004251252394169569,0.0013425007928162813,0.0,0.00022375013213604689,0.0,0.0,0.00022375013213604689,0.0,0.005593753419816494,0.0,0.0,0.11662191464912751,0.10819886137117989,0.14611237392698878,0.251562154676006,1.0,1015.0,forest
0.08726554363965988,0.23400504887104034,0.210104301571846,0.6419853568077087,0.6033550500869751,0.15535490214824677,0.0686451867222786,0.022233258932828903,0.018898271024227142,0.004446651786565781,0.0002779157366603613,0.0036129045765846968,0.0005558314733207226,0.015007449313998222,0.004168735817074776,0.0,0.0002779157366603613,0.004446651786565781,0.07281392067670822,0.18898269534111023,0.014173702336847782,0.041687361896038055,0.027235742658376694,0.013062039390206337,0.04530026391148567,0.010560797527432442,0.0011116629466414452,0.021121595054864883,0.010282882489264011,0.1934293508529663,0.05697272717952728,0.007781640626490116,0.1658469943903467,0.20646682157361293,0.2240964092190648,0.49998512852883076,1.0,2264.0,mine
0.0,0.0003262339741922915,0.01054823212325573,0.07981857657432556,0.9967535138130188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07268278738196779,0.1339831080044678,0.050484610915147984,0.14535847242857194,1.0,708.0,field
0.0,0.001340970629826188,0.007598833180963993,0.11509997397661209,0.9933239221572876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011174754763487726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794477986845544,0.15416187106818668,0.033560691565661646,0.13426679302734923,1.0,767.0,field
0.00032285554334521294,0.00016142777167260647,0.0,0.04568405821919441,0.10105378180742264,0.04487692192196846,0.40905797481536865,0.8980227112770081,0.10912517458200455,0.002098561031743884,0.00016142777167260647,0.00032285554334521294,0.00016142777167260647,0.00016142777167260647,0.00032285554334521294,0.0,0.00016142777167260647,0.00016142777167260647,0.00016142777167260647,0.0,0.00032285554334521294,0.00016142777167260647,0.0004842833150178194,0.00032285554334521294,0.00032285554334521294,0.00016142777167260647,0.0,0.00016142777167260647,0.0,0.00032285554334521294,0.0,0.0,0.10224671657041608,0.15023271106299707,0.08935013200732116,0.25298729610197407,1.0,1005.0,grassland
0.0010446589440107346,0.0019732448272407055,0.004294709302484989,0.12965378165245056,0.9914974570274353,0.0013928785920143127,0.0017410983564332128,0.00046429288340732455,0.0010446589440107346,0.0005803661188110709,0.00011607322085183114,0.00011607322085183114,0.0003482196480035782,0.0017410983564332128,0.0018571715336292982,0.00023214644170366228,0.0033661234192550182,0.005571514368057251,0.005687587894499302,0.0029018304776400328,0.0003482196480035782,0.00023214644170366228,0.00023214644170366228,0.0003482196480035782,0.00023214644170366228,0.0006964392960071564,0.0005803661188110709,0.0003482196480035782,0.00023214644170366228,0.00046429288340732455,0.0010446589440107346,0.0003482196480035782,0.05173668203393568,0.12290913572743851,0.03173506349604507,0.07505036592644815,1.0,448.0,field
0.020857909694314003,0.002034917939454317,0.04909239709377289,0.1910279244184494,0.06638919562101364,0.1098855659365654,0.29048454761505127,0.3077813386917114,0.3477165997028351,0.7648747563362122,0.21519257128238678,0.10835938155651093,0.007630942389369011,0.025945203378796577,0.01577061414718628,0.0,0.0007630942272953689,0.0025436473079025745,0.0005087294848635793,0.00635911850258708,0.002034917939454317,0.006613483186811209,0.00025436474243178964,0.0,0.00025436474243178964,0.00025436474243178964,0.0,0.0005087294848635793,0.0,0.00025436474243178964,0.00025436474243178964,0.0,0.10564870915213415,0.10862008616929551,0.12610206273078337,0.23237005840375013,1.0,879.0,forest
0.0,0.0,0.0,0.01502978429198265,0.9998868703842163,0.0006093155825510621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055672497342004294,0.12322362131549824,0.029716754800751574,0.1227714774925843,1.0,603.0,field
0.00010834178829099983,0.0004333671531639993,0.0022751775104552507,0.024268560111522675,0.005417089443653822,0.001300101401284337,0.002925228327512741,0.00032502535032108426,0.0009750761091709137,0.0005417089560069144,0.0004333671531639993,0.00032502535032108426,0.0,0.00032502535032108426,0.0005417089560069144,0.00021668357658199966,0.0018418104154989123,0.006717191077768803,0.999127984046936,0.03250253573060036,0.001300101401284337,0.00032502535032108426,0.0006500507006421685,0.0,0.00010834178829099983,0.00021668357658199966,0.0,0.0,0.0,0.0,0.00021668357658199966,0.0,0.10405061354931372,0.10061413689530513,0.12059606864259376,0.1951282309858889,1.0,649.0,lake
0.0,0.0,0.0,0.008600094355642796,0.9996036887168884,0.02150023728609085,0.015627000480890274,0.0034610137809067965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059229722716697845,0.12811616626539718,0.03416986495902969,0.09207034429506875,1.0,691.0,field
0.002244071802124381,0.005078688729554415,0.00933061446994543,0.014881739392876625,0.0126376673579216,0.0003543271159287542,0.004842470865696669,0.0018897446570917964,0.0008267632802017033,0.0010629813186824322,0.00011810904106823727,0.0007086542318575084,0.00023621808213647455,0.0004724361642729491,0.0008267632802017033,0.0003543271159287542,0.0007086542318575084,0.0005905451835133135,0.0934242531657219,0.994950532913208,0.028346169739961624,0.0028346169274300337,0.0014173084637150168,0.00011810904106823727,0.0003543271159287542,0.00011810904106823727,0.00023621808213647455,0.0003543271159287542,0.0005905451835133135,0.00023621808213647455,0.0007086542318575084,0.00023621808213647455,0.0808845817335186,0.11101777038410826,0.08750079331711592,0.1765610109116241,1.0,551.0,lake
0.0015252999728545547,0.003304816549643874,0.0663505494594574,0.32946479320526123,0.33327803015708923,0.24836967885494232,0.7041801810264587,0.2303202897310257,0.3208214342594147,0.24760702252388,0.02872648276388645,0.01601564884185791,0.004067466594278812,0.004575899802148342,0.001271083252504468,0.0,0.0,0.0,0.0,0.0,0.001016866648569703,0.0005084333242848516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007626499864272773,0.0,0.0,0.08875476083452653,0.10943080880013126,0.10127383427855197,0.19842771204180534,1.0,697.0,forest
0.0015242380322888494,0.001306489808484912,0.006750197149813175,0.0677197203040123,0.2364746481180191,0.5356608033180237,0.5776862502098083,0.5193296670913696,0.22145001590251923,0.006750197149813175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021774829656351358,0.0,0.00021774829656351358,0.00043549659312702715,0.00021774829656351358,0.0,0.00021774829656351358,0.00021774829656351358,0.000653244904242456,0.000653244904242456,0.0,0.1431283875382365,0.12983197915525738,0.18209586399407032,0.2951168123927229,1.0,1413.0,forest
0.0029136103112250566,0.0008740831399336457,0.0,0.0029136103112250566,0.019666869193315506,0.019084148108959198,0.07313162088394165,0.9227403998374939,0.37716686725616455,0.010926038958132267,0.0013111246516928077,0.0013111246516928077,0.00043704156996682286,0.001602485659532249,0.0013111246516928077,0.0,0.0,0.0007284025778062642,0.00014568051847163588,0.0021852077916264534,0.001602485659532249,0.001893846783787012,0.003496332559734583,0.003933373838663101,0.001893846783787012,0.0008740831399336457,0.00014568051847163588,0.001893846783787012,0.0,0.0017481662798672915,0.0008740831399336457,0.0,0.10971074485541474,0.1311610352549584,0.11180339887498948,0.27934269986842764,1.0,1172.0,grassland
0.0,0.0,0.0,0.00041109207086265087,0.00010277301771566272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010277301771566272,0.025487707927823067,0.9996731281280518,0.0019526872783899307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05827240097478666,0.10641115117085402,0.04180672667786131,0.13873505947428114,1.0,561.0,lake
