0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,label
0.00014421936066355556,0.0008653161348775029,0.0012979742605239153,0.03317045420408249,0.05047677457332611,0.033026233315467834,0.10701076686382294,0.9612220525741577,0.24459603428840637,0.005336116533726454,0.0002884387213271111,0.000721096817869693,0.0,0.0005768774426542222,0.00014421936066355556,0.0,0.0,0.0,0.0,0.0,0.0,0.00043265806743875146,0.0,0.0,0.000721096817869693,0.0,0.0,0.00014421936066355556,0.0,0.0008653161348775029,0.0011537548853084445,0.0,0.11449966728535217,0.13077356389986883,0.12593182095646743,0.2793774181233162,1.0,1182.0,grassland
0.0003437055565882474,0.00011456851643742993,0.0009165481314994395,0.009394618682563305,0.007103248033672571,0.0016039592446759343,0.0035516240168362856,0.019018374383449554,0.008363502100110054,0.0032079184893518686,0.0009165481314994395,0.0009165481314994395,0.0013748222263529897,0.0010311166988685727,0.0019476647721603513,0.00229137041606009,0.002978781471028924,0.007103248033672571,0.996860682964325,0.07481323927640915,0.0013748222263529897,0.00022913703287485987,0.00011456851643742993,0.0,0.00011456851643742993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04766582875497827,0.09585356846292863,0.03394590131668496,0.07967844233093002,1.0,497.0,lake
0.00105037703178823,0.0,0.000210075406357646,0.012814600020647049,0.05819088593125343,0.06365285068750381,0.2896939814090729,0.4877950847148895,0.6852659583091736,0.44704046845436096,0.030250858515501022,0.01239444874227047,0.003781357314437628,0.001260452438145876,0.001260452438145876,0.0,0.000630226219072938,0.000630226219072938,0.002730980282649398,0.000630226219072938,0.0,0.000630226219072938,0.000210075406357646,0.0,0.0,0.0,0.0,0.0,0.0,0.000420150812715292,0.000210075406357646,0.0,0.12295923606483766,0.10632285438965026,0.15863471542391155,0.2594203567576019,1.0,1102.0,forest
0.0,0.0,0.0002170955267501995,0.014111209660768509,0.06360898911952972,0.12331026047468185,0.6968766450881958,0.3100124001502991,0.29655247926712036,0.5507713556289673,0.08141082525253296,0.029524991288781166,0.003473528428003192,0.000434191053500399,0.0006512865656986833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14524571338037928,0.1227154307453204,0.18412388183915085,0.29484826828288957,1.0,1432.0,forest
0.0004322757595218718,0.0,0.0006484136683866382,0.04495668038725853,0.05770881474018097,0.1026654914021492,0.570820152759552,0.2853020131587982,0.31901949644088745,0.685157060623169,0.07370301336050034,0.01469737570732832,0.0004322757595218718,0.0023775165900588036,0.0025936546735465527,0.0,0.0,0.0006484136683866382,0.0,0.0002161378797609359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16247641514678063,0.1415874140094074,0.206372739738895,0.3340015657397673,1.0,1816.0,forest
0.0,0.00014302271301858127,0.0,0.0014302271883934736,0.0035755678545683622,0.010011590085923672,0.056636992841959,0.8752989768981934,0.4801272451877594,0.002574408892542124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014302271301858127,0.00014302271301858127,0.0,0.0,0.0,0.00014302271301858127,0.0,0.0,0.08127274340603159,0.10464752510649643,0.08391355866667055,0.19197635420787837,1.0,536.0,grassland
0.00021543019101954997,0.0,0.0,0.0015080113662406802,0.04804093390703201,0.0915578305721283,0.5730443000793457,0.28889188170433044,0.5008751749992371,0.5683048367500305,0.05665814131498337,0.02003500796854496,0.0012925812043249607,0.0010771509259939194,0.002800592454150319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11448212577073306,0.10835421671112483,0.14303487304996396,0.24296092257368918,1.0,948.0,forest
0.0,0.00020970797049812973,0.00041941594099625945,0.0029359115287661552,0.049910496920347214,0.1516188681125641,0.6905683279037476,0.21767687797546387,0.5358038544654846,0.40242958068847656,0.032714445143938065,0.011743646115064621,0.0006291238823905587,0.00020970797049812973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020970797049812973,0.0,0.13320349436945145,0.11573740905647875,0.1703499553411556,0.2727849108576608,1.0,1206.0,forest
0.0021522031165659428,0.003587005427107215,0.022956833243370056,0.30991727113723755,0.24343809485435486,0.23889455199241638,0.7814888954162598,0.22024212777614594,0.2671123445034027,0.23411187529563904,0.03754398971796036,0.015304556116461754,0.003108737990260124,0.0038261390291154385,0.0038261390291154385,0.0,0.0,0.0004782673786394298,0.0,0.0007174010388553143,0.0,0.0009565347572788596,0.0007174010388553143,0.0002391336893197149,0.0,0.0,0.0,0.0,0.0,0.0002391336893197149,0.0004782673786394298,0.0,0.13774560911917152,0.1375040546362227,0.17447799292763333,0.3161753675203443,1.0,1492.0,forest
0.0,0.0,0.0006283415132202208,0.016336878761649132,0.061734553426504135,0.06047787144780159,0.1877170205116272,0.9255470633506775,0.3168412148952484,0.0006283415132202208,0.0001570853783050552,0.0,0.0,0.0001570853783050552,0.0,0.0,0.0,0.0,0.0,0.0001570853783050552,0.0,0.0001570853783050552,0.0001570853783050552,0.0,0.0001570853783050552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384840111680895,0.17064328770983705,0.1385486025996285,0.3695823385020938,1.0,1481.0,grassland
